route_id,stop_sequence,stop_id,latitude,longitude,distance_from_prev_km,road_type,planned_arrival,actual_arrival,time_window_open,time_window_close,planned_service_min,actual_service_min,planned_travel_min,actual_travel_min,delay_at_stop_min,missed_time_window,delay_probability,package_count,package_weight_kg
RT-0044,1,STP-00360,39.746656,37.349767,17.62,highway,2025-06-09 09:20:18,2025-06-09 09:28:00,2025-06-09 08:55:18,2025-06-09 10:51:18,18.6,20.1,20.3,18.4,7.7,0,0.216,10,5.7
RT-0044,2,STP-00361,39.642591,37.471177,3.07,highway,2025-06-09 09:51:24,2025-06-09 09:51:06,2025-06-09 09:30:24,2025-06-09 11:03:24,12.2,10.4,12.5,12.7,-0.3,0,0.036,10,109.4
RT-0044,3,STP-00362,39.662514,37.009209,14.76,highway,2025-06-09 10:23:18,2025-06-09 10:25:06,2025-06-09 10:07:18,2025-06-09 11:15:18,11.9,10.1,19.7,16.3,1.8,0,0.156,13,61.5
RT-0044,4,STP-00363,39.615062,37.142463,5.35,highway,2025-06-09 10:39:30,2025-06-09 10:37:00,2025-06-09 10:25:30,2025-06-09 11:13:30,18.3,21.3,4.3,5.8,-2.5,0,0.025,8,148.4
RT-0044,5,STP-00364,39.704708,37.083855,14.89,highway,2025-06-09 11:13:30,2025-06-09 11:22:06,2025-06-09 11:03:30,2025-06-09 11:47:30,17.5,19.0,15.7,16.0,8.6,0,0.085,8,193.5
RT-0044,6,STP-00365,39.299113,37.257682,17.38,highway,2025-06-09 11:40:06,2025-06-09 11:43:48,2025-06-09 11:12:06,2025-06-09 12:39:06,18.1,17.9,9.1,10.3,3.7,0,0.188,9,34.0
RT-0044,7,STP-00366,39.61373,37.37246,23.2,highway,2025-06-09 12:33:30,2025-06-09 12:42:12,2025-06-09 12:14:30,2025-06-09 13:15:30,7.0,7.3,35.3,36.9,8.7,0,0.043,3,128.4
RT-0044,8,STP-00367,39.582119,37.025113,13.94,highway,2025-06-09 12:58:18,2025-06-09 13:04:06,2025-06-09 12:36:18,2025-06-09 14:09:18,17.1,19.2,17.8,21.4,5.8,0,0.386,7,70.8
RT-0044,9,STP-00368,39.507063,37.447973,7.69,highway,2025-06-09 13:27:36,2025-06-09 13:39:24,2025-06-09 13:04:36,2025-06-09 14:18:36,5.9,3.5,12.2,12.3,11.8,0,0.016,5,32.5
RT-0044,10,STP-00369,39.694719,37.215611,5.2,highway,2025-06-09 13:43:42,2025-06-09 13:52:30,2025-06-09 13:31:42,2025-06-09 14:13:42,16.7,16.9,10.2,15.6,8.8,0,0.113,1,176.5
RT-0044,11,STP-00370,39.627377,36.826335,18.26,highway,2025-06-09 14:23:48,2025-06-09 14:35:24,2025-06-09 13:57:48,2025-06-09 15:50:48,6.9,9.4,23.4,21.3,11.6,0,0.072,3,129.8
RT-0045,1,STP-00371,39.266979,37.053331,16.47,mountain,2025-06-09 09:27:42,2025-06-09 09:32:36,2025-06-09 09:10:42,2025-06-09 10:21:42,9.5,11.2,27.7,29.5,4.9,0,0.304,7,5.9
RT-0045,2,STP-00372,39.532089,36.923427,14.87,mountain,2025-06-09 09:56:42,2025-06-09 10:06:36,2025-06-09 09:43:42,2025-06-09 10:45:42,14.9,10.1,19.5,17.4,9.9,0,0.268,5,15.3
RT-0045,3,STP-00373,39.576152,36.910632,3.95,mountain,2025-06-09 10:13:48,2025-06-09 10:15:00,2025-06-09 09:49:48,2025-06-09 10:48:48,11.5,11.9,2.2,2.7,1.2,0,0.012,6,125.3
RT-0045,4,STP-00374,39.277093,36.959447,14.33,mountain,2025-06-09 10:45:48,2025-06-09 10:52:12,2025-06-09 10:29:48,2025-06-09 12:41:48,11.7,10.8,20.5,21.7,6.4,0,0.095,10,68.6
RT-0045,5,STP-00375,39.324643,37.06144,12.08,mountain,2025-06-09 11:15:18,2025-06-09 11:32:00,2025-06-09 10:52:18,2025-06-09 12:03:18,6.1,8.8,17.8,18.4,16.7,0,0.183,10,99.5
RT-0045,6,STP-00376,39.521005,36.919841,7.27,mountain,2025-06-09 11:27:36,2025-06-09 11:42:24,2025-06-09 11:16:36,2025-06-09 12:32:36,10.0,13.0,6.2,8.8,14.8,0,0.137,1,140.0
RT-0045,7,STP-00377,39.799882,37.142449,22.5,mountain,2025-06-09 11:57:36,2025-06-09 12:08:24,2025-06-09 11:29:36,2025-06-09 13:37:36,14.6,13.9,20.0,20.5,10.8,0,0.398,10,181.6
RT-0046,1,STP-00378,39.862377,37.439628,21.41,mountain,2025-06-10 10:24:12,2025-06-10 10:32:12,2025-06-10 10:01:12,2025-06-10 12:08:12,16.0,20.5,24.2,25.0,8.0,0,0.359,4,53.3
RT-0046,2,STP-00379,39.774904,37.116709,12.19,mountain,2025-06-10 11:09:36,2025-06-10 11:16:12,2025-06-10 10:43:36,2025-06-10 12:29:36,16.0,16.5,29.4,25.9,6.6,0,0.096,9,11.6
RT-0046,3,STP-00380,39.668325,36.913262,15.29,mountain,2025-06-10 11:52:00,2025-06-10 11:57:00,2025-06-10 11:35:00,2025-06-10 13:44:00,19.2,19.2,26.4,26.8,5.0,0,0.184,3,74.9
RT-0046,4,STP-00381,39.525007,37.243382,15.55,mountain,2025-06-10 12:18:00,2025-06-10 12:17:00,2025-06-10 11:56:00,2025-06-10 13:11:00,12.0,10.1,6.8,7.3,-1.0,0,0.344,3,175.5
RT-0047,1,STP-00382,39.679266,37.234319,11.47,highway,2025-06-10 08:11:30,2025-06-10 08:06:30,2025-06-10 07:42:30,2025-06-10 09:50:30,9.4,8.8,11.5,10.3,-5.0,0,0.134,13,57.6
RT-0047,2,STP-00383,39.322687,37.191153,23.51,highway,2025-06-10 08:38:12,2025-06-10 08:37:12,2025-06-10 08:17:12,2025-06-10 10:07:12,10.5,9.2,17.3,15.9,-1.0,0,0.027,1,26.6
RT-0047,3,STP-00384,39.357806,37.046898,18.61,highway,2025-06-10 09:15:00,2025-06-10 09:28:30,2025-06-10 08:47:00,2025-06-10 11:14:00,8.6,11.8,26.3,27.1,13.5,0,0.107,2,131.6
RT-0047,4,STP-00385,39.572999,37.004585,17.96,highway,2025-06-10 09:44:48,2025-06-10 09:50:36,2025-06-10 09:31:48,2025-06-10 11:14:48,10.2,7.3,21.2,20.4,5.8,0,0.248,8,102.8
RT-0047,5,STP-00386,39.401861,37.469639,20.6,highway,2025-06-10 10:28:18,2025-06-10 10:31:00,2025-06-10 10:04:18,2025-06-10 11:09:18,19.1,21.2,33.3,37.0,2.7,0,0.044,2,41.7
RT-0047,6,STP-00387,39.852205,37.131733,9.07,highway,2025-06-10 10:56:24,2025-06-10 10:57:30,2025-06-10 10:46:24,2025-06-10 12:03:24,18.1,19.6,9.0,6.4,1.1,0,0.168,9,190.7
RT-0047,7,STP-00388,39.659032,37.350777,19.23,highway,2025-06-10 11:40:48,2025-06-10 11:48:12,2025-06-10 11:14:48,2025-06-10 13:32:48,5.3,7.6,26.3,24.9,7.4,0,0.194,13,50.3
RT-0047,8,STP-00389,39.460332,37.001702,17.65,highway,2025-06-10 12:01:06,2025-06-10 12:09:06,2025-06-10 11:42:06,2025-06-10 12:52:06,11.9,10.5,15.0,15.4,8.0,0,0.338,10,30.7
RT-0048,1,STP-00390,39.666449,36.907439,10.77,urban,2025-06-10 09:10:00,2025-06-10 09:10:48,2025-06-10 08:55:00,2025-06-10 10:02:00,18.9,16.3,10.0,11.6,0.8,0,0.095,12,109.4
RT-0048,2,STP-00391,39.46104,37.177907,3.91,urban,2025-06-10 09:32:30,2025-06-10 09:35:06,2025-06-10 09:21:30,2025-06-10 11:27:30,8.9,10.6,3.6,2.9,2.6,0,0.065,3,45.0
RT-0048,3,STP-00392,39.882921,37.031896,9.63,urban,2025-06-10 09:57:24,2025-06-10 09:56:00,2025-06-10 09:37:24,2025-06-10 10:46:24,12.5,12.6,16.0,19.3,-1.4,0,0.282,3,189.8
RT-0048,4,STP-00393,39.535287,36.828057,13.43,urban,2025-06-10 10:23:00,2025-06-10 10:35:42,2025-06-10 09:55:00,2025-06-10 11:49:00,19.7,20.5,13.1,12.6,12.7,0,0.271,10,135.0
RT-0049,1,STP-00394,39.746898,37.336967,9.78,highway,2025-06-10 10:03:54,2025-06-10 10:09:30,2025-06-10 09:34:54,2025-06-10 11:55:54,11.7,14.0,3.9,4.7,5.6,0,0.078,2,68.6
RT-0049,2,STP-00395,39.239233,37.266736,4.84,highway,2025-06-10 10:25:48,2025-06-10 10:21:24,2025-06-10 10:00:48,2025-06-10 11:35:48,19.4,18.0,10.2,8.3,-4.4,0,0.159,9,81.9
RT-0049,3,STP-00396,39.510954,37.494818,18.75,highway,2025-06-10 11:03:18,2025-06-10 11:07:06,2025-06-10 10:39:18,2025-06-10 12:44:18,5.2,6.9,18.1,20.9,3.8,0,0.321,6,73.5
RT-0049,4,STP-00397,39.532229,37.407268,9.35,highway,2025-06-10 11:24:18,2025-06-10 11:19:18,2025-06-10 10:56:18,2025-06-10 13:10:18,11.4,12.1,15.8,17.0,-5.0,0,0.395,15,85.8
RT-0049,5,STP-00398,39.597541,37.44041,4.45,highway,2025-06-10 11:49:12,2025-06-10 11:49:54,2025-06-10 11:31:12,2025-06-10 13:12:12,6.3,8.3,13.5,14.5,0.7,0,0.08,7,129.6
RT-0049,6,STP-00399,39.218788,36.801713,21.31,highway,2025-06-10 12:19:36,2025-06-10 12:28:18,2025-06-10 12:00:36,2025-06-10 13:52:36,17.3,16.5,24.1,22.0,8.7,0,0.105,5,167.7
RT-0049,7,STP-00400,39.21991,37.335303,24.03,highway,2025-06-10 13:08:36,2025-06-10 13:09:24,2025-06-10 12:53:36,2025-06-10 14:40:36,14.8,13.2,31.7,34.1,0.8,0,0.197,15,61.1
RT-0049,8,STP-00401,39.283709,37.158768,24.35,highway,2025-06-10 13:48:48,2025-06-10 13:51:54,2025-06-10 13:18:48,2025-06-10 15:45:48,12.2,12.7,25.4,22.4,3.1,0,0.23,7,174.3
RT-0049,9,STP-00402,39.645373,37.468609,21.6,highway,2025-06-10 14:27:48,2025-06-10 14:36:06,2025-06-10 14:06:48,2025-06-10 15:17:48,9.8,10.4,26.8,28.6,8.3,0,0.019,15,140.2
RT-0049,10,STP-00403,39.81071,37.378775,9.42,highway,2025-06-10 14:47:36,2025-06-10 14:55:24,2025-06-10 14:34:36,2025-06-10 16:33:36,7.9,5.4,10.0,10.0,7.8,0,0.274,11,40.7
RT-0049,11,STP-00404,39.745165,37.088396,9.62,highway,2025-06-10 15:04:00,2025-06-10 15:08:36,2025-06-10 14:50:00,2025-06-10 15:35:00,6.4,7.6,8.5,9.6,4.6,0,0.368,10,73.6
RT-0050,1,STP-00405,39.761806,37.092142,5.25,urban,2025-06-10 08:08:18,2025-06-10 08:11:12,2025-06-10 07:42:18,2025-06-10 09:46:18,7.8,4.8,8.3,7.6,2.9,0,0.366,15,113.9
RT-0050,2,STP-00406,39.320545,37.013279,5.56,urban,2025-06-10 08:23:24,2025-06-10 08:25:00,2025-06-10 07:59:24,2025-06-10 10:09:24,10.2,9.4,7.3,2.1,1.6,0,0.298,12,75.7
RT-0050,3,STP-00407,39.278206,36.813164,5.61,urban,2025-06-10 08:45:36,2025-06-10 08:52:30,2025-06-10 08:31:36,2025-06-10 09:25:36,15.3,16.8,12.0,9.0,6.9,0,0.194,5,29.4
RT-0050,4,STP-00408,39.207191,36.867553,12.49,urban,2025-06-10 09:16:18,2025-06-10 09:20:54,2025-06-10 09:03:18,2025-06-10 10:18:18,14.9,15.4,15.4,17.0,4.6,0,0.05,10,16.6
RT-0050,5,STP-00409,39.550444,37.309988,16.24,urban,2025-06-10 09:47:48,2025-06-10 09:50:54,2025-06-10 09:29:48,2025-06-10 11:31:48,15.1,16.1,16.6,15.9,3.1,0,0.097,1,22.7
RT-0051,1,STP-00410,39.846962,37.444334,5.18,highway,2025-06-11 10:05:30,2025-06-11 10:05:06,2025-06-11 09:50:30,2025-06-11 11:43:30,8.3,8.4,5.5,9.9,-0.4,0,0.341,4,193.0
RT-0051,2,STP-00411,39.485305,37.332987,13.44,highway,2025-06-11 10:28:54,2025-06-11 10:25:54,2025-06-11 10:07:54,2025-06-11 11:46:54,15.1,16.2,15.1,16.1,-3.0,0,0.126,2,40.3
RT-0051,3,STP-00412,39.398528,37.220273,13.25,highway,2025-06-11 10:54:06,2025-06-11 10:53:24,2025-06-11 10:43:06,2025-06-11 11:34:06,10.4,11.3,10.1,11.8,-0.7,0,0.125,5,113.6
RT-0051,4,STP-00413,39.20895,37.271911,24.48,highway,2025-06-11 11:27:54,2025-06-11 11:30:06,2025-06-11 11:15:54,2025-06-11 12:57:54,9.4,8.7,23.4,30.1,2.2,0,0.269,14,88.5
RT-0051,5,STP-00414,39.318106,37.054597,11.72,highway,2025-06-11 11:43:54,2025-06-11 11:43:30,2025-06-11 11:15:54,2025-06-11 12:26:54,6.8,2.6,6.6,7.8,-0.4,0,0.08,7,83.1
RT-0051,6,STP-00415,39.760689,37.460258,7.41,highway,2025-06-11 12:02:24,2025-06-11 11:58:48,2025-06-11 11:44:24,2025-06-11 13:46:24,8.5,6.6,11.7,11.4,-3.6,0,0.142,7,146.4
RT-0051,7,STP-00416,39.63986,36.894226,17.67,highway,2025-06-11 12:46:12,2025-06-11 12:42:18,2025-06-11 12:33:12,2025-06-11 13:31:12,12.7,15.0,35.3,42.7,-3.9,0,0.04,3,154.8
RT-0051,8,STP-00417,39.73212,37.262756,4.16,highway,2025-06-11 13:10:42,2025-06-11 13:14:30,2025-06-11 12:50:42,2025-06-11 13:59:42,19.6,22.2,11.8,13.4,3.8,0,0.208,7,122.9
RT-0051,9,STP-00418,39.222119,37.101284,13.83,highway,2025-06-11 13:42:48,2025-06-11 13:45:30,2025-06-11 13:22:48,2025-06-11 15:21:48,12.5,11.1,12.5,10.4,2.7,0,0.366,9,56.0
RT-0051,10,STP-00419,39.418722,37.072356,11.44,highway,2025-06-11 14:07:06,2025-06-11 14:14:12,2025-06-11 13:48:06,2025-06-11 16:07:06,11.9,13.7,11.8,15.4,7.1,0,0.306,1,39.5
RT-0051,11,STP-00420,39.613732,37.064458,15.51,highway,2025-06-11 14:31:18,2025-06-11 14:36:24,2025-06-11 14:16:18,2025-06-11 16:05:18,13.1,13.6,12.3,16.4,5.1,0,0.271,8,97.8
RT-0051,12,STP-00421,39.43888,36.868145,19.86,highway,2025-06-11 15:07:48,2025-06-11 15:15:48,2025-06-11 14:46:48,2025-06-11 16:51:48,13.9,14.6,23.4,32.5,8.0,0,0.138,3,168.2
RT-0052,1,STP-00422,39.576892,36.826164,12.06,rural,2025-06-11 07:18:00,2025-06-11 07:19:18,2025-06-11 07:06:00,2025-06-11 08:27:00,8.5,9.3,18.0,18.9,1.3,0,0.263,5,120.5
RT-0052,2,STP-00423,39.268408,37.141851,12.29,rural,2025-06-11 07:36:00,2025-06-11 07:35:54,2025-06-11 07:16:00,2025-06-11 08:54:00,5.3,4.5,9.5,7.9,-0.1,0,0.276,8,119.7
RT-0052,3,STP-00424,39.881875,36.852725,7.53,rural,2025-06-11 07:41:12,2025-06-11 07:41:48,2025-06-11 07:20:12,2025-06-11 09:06:12,15.0,17.7,-0.1,0.7,0.6,0,0.34,3,124.9
RT-0052,4,STP-00425,39.247089,37.36083,7.71,rural,2025-06-11 08:05:06,2025-06-11 08:09:54,2025-06-11 07:53:06,2025-06-11 09:49:06,13.6,14.6,8.9,10.4,4.8,0,0.19,13,49.0
RT-0052,5,STP-00426,39.637475,37.11726,7.61,rural,2025-06-11 08:29:54,2025-06-11 08:24:54,2025-06-11 08:02:54,2025-06-11 09:39:54,9.5,11.4,11.2,11.8,-5.0,0,0.305,13,63.5
RT-0052,6,STP-00427,39.630096,37.338383,6.97,rural,2025-06-11 08:55:30,2025-06-11 08:58:24,2025-06-11 08:31:30,2025-06-11 09:59:30,17.9,17.0,16.1,18.4,2.9,0,0.173,10,102.3
RT-0052,7,STP-00428,39.837796,37.243749,15.45,rural,2025-06-11 09:27:42,2025-06-11 09:26:12,2025-06-11 09:08:42,2025-06-11 10:52:42,10.5,12.6,14.3,10.9,-1.5,0,0.338,3,51.9
RT-0052,8,STP-00429,39.77906,37.124912,8.87,rural,2025-06-11 09:48:12,2025-06-11 09:54:00,2025-06-11 09:35:12,2025-06-11 10:37:12,15.3,16.7,10.0,10.5,5.8,0,0.224,4,84.1
RT-0053,1,STP-00430,39.229563,37.305732,12.28,mountain,2025-06-11 09:17:30,2025-06-11 09:15:36,2025-06-11 08:59:30,2025-06-11 11:11:30,9.1,8.2,17.5,14.8,-1.9,0,0.313,1,55.4
RT-0053,2,STP-00431,39.477827,37.387867,4.22,mountain,2025-06-11 09:35:06,2025-06-11 09:32:30,2025-06-11 09:12:06,2025-06-11 10:51:06,9.5,5.8,8.5,6.5,-2.6,0,0.337,2,180.6
RT-0053,3,STP-00432,39.619875,37.341234,8.19,mountain,2025-06-11 09:49:06,2025-06-11 09:46:36,2025-06-11 09:23:06,2025-06-11 10:51:06,6.8,6.8,4.5,3.6,-2.5,0,0.125,11,166.7
RT-0053,4,STP-00433,39.507633,36.978014,21.31,mountain,2025-06-11 10:20:42,2025-06-11 10:15:42,2025-06-11 10:06:42,2025-06-11 11:03:42,16.2,20.9,24.8,27.2,-5.0,0,0.236,15,87.5
RT-0053,5,STP-00434,39.454099,37.30097,13.79,mountain,2025-06-11 10:44:48,2025-06-11 10:53:24,2025-06-11 10:27:48,2025-06-11 11:49:48,9.7,6.5,7.9,11.3,8.6,0,0.329,7,97.6
RT-0053,6,STP-00435,39.377088,37.069283,3.46,mountain,2025-06-11 11:05:18,2025-06-11 11:06:30,2025-06-11 10:54:18,2025-06-11 13:03:18,17.6,16.1,10.8,13.4,1.2,0,0.256,11,160.8
RT-0053,7,STP-00436,39.884595,36.978874,18.41,mountain,2025-06-11 11:51:12,2025-06-11 11:49:48,2025-06-11 11:29:12,2025-06-11 12:22:12,13.0,11.9,28.3,30.0,-1.4,0,0.036,4,172.2
RT-0053,8,STP-00437,39.806511,37.376238,21.1,mountain,2025-06-11 12:29:48,2025-06-11 12:36:12,2025-06-11 12:09:48,2025-06-11 14:21:48,18.4,18.7,25.6,25.2,6.4,0,0.376,15,90.6
RT-0053,9,STP-00438,39.446299,37.221481,13.36,mountain,2025-06-11 12:56:00,2025-06-11 13:05:48,2025-06-11 12:43:00,2025-06-11 13:46:00,15.8,13.5,7.8,7.0,9.8,0,0.325,15,184.1
RT-0054,1,STP-00439,39.413883,37.203067,12.97,rural,2025-06-11 10:17:12,2025-06-11 10:17:30,2025-06-11 09:47:12,2025-06-11 11:04:12,14.6,14.6,17.2,23.4,0.3,0,0.044,11,91.5
RT-0054,2,STP-00440,39.293457,36.921435,8.49,rural,2025-06-11 10:40:00,2025-06-11 10:35:00,2025-06-11 10:17:00,2025-06-11 11:50:00,14.7,15.9,8.2,6.6,-5.0,0,0.237,3,170.2
RT-0054,3,STP-00441,39.590971,37.228402,10.21,rural,2025-06-11 11:06:30,2025-06-11 11:08:36,2025-06-11 10:38:30,2025-06-11 12:04:30,10.5,10.6,11.8,15.5,2.1,0,0.091,7,175.9
RT-0054,4,STP-00442,39.457544,37.46307,4.96,rural,2025-06-11 11:19:12,2025-06-11 11:20:48,2025-06-11 10:56:12,2025-06-11 13:05:12,17.8,18.7,2.2,2.8,1.6,0,0.047,1,83.2
RT-0055,1,STP-00443,39.29114,37.399436,20.01,mountain,2025-06-11 10:32:24,2025-06-11 10:28:18,2025-06-11 10:16:24,2025-06-11 11:36:24,12.4,14.7,32.4,50.6,-4.1,0,0.24,4,144.1
RT-0055,2,STP-00444,39.515684,36.973823,24.89,mountain,2025-06-11 11:13:06,2025-06-11 11:20:30,2025-06-11 11:03:06,2025-06-11 12:20:06,11.3,11.1,28.3,46.2,7.4,0,0.233,7,159.5
RT-0055,3,STP-00445,39.379358,36.866696,17.24,mountain,2025-06-11 11:49:54,2025-06-11 11:55:00,2025-06-11 11:33:54,2025-06-11 13:08:54,18.1,14.9,25.5,39.4,5.1,0,0.024,12,82.5
RT-0055,4,STP-00446,39.37756,37.233761,10.32,mountain,2025-06-11 12:21:24,2025-06-11 12:36:00,2025-06-11 11:52:24,2025-06-11 14:21:24,20.0,19.4,13.4,21.2,14.6,0,0.121,11,193.6
RT-0055,5,STP-00447,39.527659,36.862754,11.68,mountain,2025-06-11 12:46:24,2025-06-11 13:04:00,2025-06-11 12:31:24,2025-06-11 14:20:24,13.4,13.5,5.0,6.1,17.6,0,0.284,10,40.0
RT-0055,6,STP-00448,39.813855,37.229052,12.52,mountain,2025-06-11 13:14:30,2025-06-11 13:32:12,2025-06-11 12:56:30,2025-06-11 14:30:30,19.7,19.0,14.7,24.7,17.7,0,0.305,8,175.0
RT-0055,7,STP-00449,39.758754,36.837256,8.8,mountain,2025-06-11 13:40:42,2025-06-11 14:09:12,2025-06-11 13:26:42,2025-06-11 15:21:42,9.7,7.4,6.5,12.0,28.5,0,0.059,8,153.9
RT-0055,8,STP-00450,39.592598,37.120432,8.06,mountain,2025-06-11 14:03:54,2025-06-11 14:32:00,2025-06-11 13:38:54,2025-06-11 14:38:54,15.6,17.8,13.5,15.7,28.1,0,0.045,7,27.6
RT-0055,9,STP-00451,39.664196,36.948677,18.83,mountain,2025-06-11 14:44:54,2025-06-11 15:24:18,2025-06-11 14:29:54,2025-06-11 16:19:54,8.1,5.8,25.4,41.3,39.4,0,0.399,5,40.2
RT-0055,10,STP-00452,39.676448,37.075919,3.09,mountain,2025-06-11 14:57:00,2025-06-11 15:41:24,2025-06-11 14:44:00,2025-06-11 16:09:00,18.8,19.3,4.0,9.3,44.4,0,0.236,4,154.8
RT-0055,11,STP-00453,39.660604,37.030599,23.93,mountain,2025-06-11 15:46:00,2025-06-11 16:44:24,2025-06-11 15:21:00,2025-06-11 17:14:00,6.2,5.1,30.2,46.6,58.4,0,0.018,14,143.0
RT-0056,1,STP-00454,39.72066,37.183009,10.15,mountain,2025-06-12 08:11:12,2025-06-12 08:06:12,2025-06-12 08:00:12,2025-06-12 10:03:12,19.4,22.9,11.2,11.5,-5.0,0,0.241,10,30.2
RT-0056,2,STP-00455,39.653018,37.468103,5.04,mountain,2025-06-12 08:36:30,2025-06-12 08:40:12,2025-06-12 08:20:30,2025-06-12 09:26:30,16.6,17.9,5.9,4.9,3.7,0,0.062,7,22.4
RT-0056,3,STP-00456,39.558857,37.142736,9.57,mountain,2025-06-12 09:07:12,2025-06-12 09:02:12,2025-06-12 08:53:12,2025-06-12 10:22:12,18.8,15.5,14.1,13.5,-5.0,0,0.354,15,138.6
RT-0056,4,STP-00457,39.559339,37.48129,13.48,mountain,2025-06-12 09:37:18,2025-06-12 09:36:24,2025-06-12 09:22:18,2025-06-12 11:02:18,16.3,15.7,11.3,11.7,-0.9,0,0.271,13,76.8
RT-0056,5,STP-00458,39.534328,36.904025,17.25,mountain,2025-06-12 10:11:42,2025-06-12 10:06:42,2025-06-12 09:52:42,2025-06-12 11:40:42,12.9,14.6,18.1,15.7,-5.0,0,0.051,11,107.3
RT-0056,6,STP-00459,39.266139,37.262599,22.86,mountain,2025-06-12 10:55:18,2025-06-12 10:51:18,2025-06-12 10:44:18,2025-06-12 12:30:18,9.4,10.7,30.7,35.1,-4.0,0,0.227,1,112.4
RT-0056,7,STP-00460,39.231681,37.091376,8.57,mountain,2025-06-12 11:14:54,2025-06-12 11:18:06,2025-06-12 10:50:54,2025-06-12 12:06:54,12.6,8.9,10.2,12.0,3.2,0,0.282,2,149.4
RT-0056,8,STP-00461,39.622837,37.410131,9.91,mountain,2025-06-12 11:38:00,2025-06-12 11:33:00,2025-06-12 11:23:00,2025-06-12 12:35:00,11.7,14.7,10.5,12.8,-5.0,0,0.043,13,56.7
RT-0057,1,STP-00462,39.631721,37.283464,3.13,highway,2025-06-12 09:06:00,2025-06-12 09:08:06,2025-06-12 08:37:00,2025-06-12 10:38:00,12.2,15.7,6.0,4.8,2.1,0,0.385,12,84.0
RT-0057,2,STP-00463,39.346461,37.254036,17.85,highway,2025-06-12 09:40:18,2025-06-12 09:38:54,2025-06-12 09:30:18,2025-06-12 11:39:18,7.0,6.3,22.1,26.0,-1.4,0,0.26,4,26.8
RT-0057,3,STP-00464,39.831691,37.317147,12.59,highway,2025-06-12 09:56:12,2025-06-12 09:51:12,2025-06-12 09:42:12,2025-06-12 11:26:12,7.9,8.4,8.9,8.0,-5.0,0,0.178,5,155.1
RT-0057,4,STP-00465,39.793341,37.102252,13.67,highway,2025-06-12 10:25:54,2025-06-12 10:27:12,2025-06-12 10:03:54,2025-06-12 11:01:54,8.6,9.4,21.8,21.3,1.3,0,0.166,5,116.0
RT-0057,5,STP-00466,39.675068,37.371682,13.91,highway,2025-06-12 10:44:06,2025-06-12 10:41:18,2025-06-12 10:19:06,2025-06-12 12:19:06,20.0,18.5,9.6,7.3,-2.8,0,0.195,1,100.1
RT-0057,6,STP-00467,39.635888,37.252326,18.71,highway,2025-06-12 11:21:24,2025-06-12 11:21:30,2025-06-12 10:51:24,2025-06-12 12:44:24,9.7,9.1,17.3,18.1,0.1,0,0.179,2,57.2
RT-0057,7,STP-00468,39.62147,37.389727,12.6,highway,2025-06-12 11:50:30,2025-06-12 11:58:24,2025-06-12 11:33:30,2025-06-12 13:35:30,12.0,11.0,19.4,20.9,7.9,0,0.263,8,50.3
RT-0057,8,STP-00469,39.791172,37.23529,5.89,highway,2025-06-12 12:07:24,2025-06-12 12:18:24,2025-06-12 11:37:24,2025-06-12 13:23:24,19.4,16.0,4.9,5.9,11.0,0,0.113,14,188.5
RT-0058,1,STP-00470,39.899483,37.051151,17.68,highway,2025-06-12 08:23:30,2025-06-12 08:25:54,2025-06-12 07:58:30,2025-06-12 09:31:30,14.1,16.6,23.5,25.2,2.4,0,0.104,2,159.7
RT-0058,2,STP-00471,39.356867,36.980475,17.89,highway,2025-06-12 09:03:36,2025-06-12 09:13:06,2025-06-12 08:40:36,2025-06-12 09:47:36,12.6,11.9,26.0,26.8,9.5,0,0.136,13,17.4
RT-0058,3,STP-00472,39.848642,37.106479,10.82,highway,2025-06-12 09:39:00,2025-06-12 09:45:30,2025-06-12 09:13:00,2025-06-12 11:26:00,9.0,6.3,22.8,22.7,6.5,0,0.183,3,171.4
RT-0058,4,STP-00473,39.640948,37.409609,21.52,highway,2025-06-12 10:15:36,2025-06-12 10:22:36,2025-06-12 10:02:36,2025-06-12 11:56:36,14.2,14.4,27.6,30.2,7.0,0,0.364,13,172.4
RT-0058,5,STP-00474,39.286088,36.941323,6.45,highway,2025-06-12 10:36:06,2025-06-12 10:48:54,2025-06-12 10:22:06,2025-06-12 12:28:06,12.6,15.4,6.3,4.3,12.8,0,0.388,12,174.7
RT-0058,6,STP-00475,39.45245,37.265497,19.92,highway,2025-06-12 11:22:06,2025-06-12 11:34:00,2025-06-12 11:10:06,2025-06-12 12:26:06,12.1,14.5,33.4,33.1,11.9,0,0.061,5,103.5
RT-0058,7,STP-00476,39.220834,36.901909,19.58,highway,2025-06-12 11:54:30,2025-06-12 12:11:12,2025-06-12 11:30:30,2025-06-12 13:30:30,17.0,15.2,20.3,22.0,16.7,0,0.004,7,184.0
RT-0059,1,STP-00477,39.60219,37.484413,4.87,highway,2025-06-12 07:00:12,2025-06-12 07:13:12,2025-06-12 06:49:12,2025-06-12 08:54:12,7.5,7.0,0.2,1.3,13.0,0,0.392,1,81.7
RT-0059,2,STP-00478,39.44091,37.378902,20.58,highway,2025-06-12 07:41:54,2025-06-12 07:36:54,2025-06-12 07:14:54,2025-06-12 08:49:54,11.3,9.6,34.2,41.4,-5.0,0,0.36,15,137.8
